ನಿರ್ವಹಣೆ	N__NNV	NP
ಮತ್ತು	CC__CCD	CCP
ಅಗತ್ಯ	N__NN	NP
ಇರುವಲ್ಲಿ	V__VM__VNG	VGNN
ಸಸಿಗಳನ್ನು	N__NN	NP
ನೆಡುವುದು	V__VM__VF	VGF
ಮತ್ತು	CC__CCS	CCP
ನಿರ್ವಹಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ರಸ್ತೆಗಳ	N__NN	NP
ಗಡಿಗಳನ್ನು	N__NN	NP
ವ್ಯಾಖ್ಯಾನಿಸುವುದು	V__VM__VF	VGF
ಮತ್ತು	CC__CCS	CCP
ಇಲಾಖೆಯ	N__NN	NP
ಒಡೆತನದ	N__NN	NP
ಪ್ರದೇಶಗಳನ್ನು	N__NN	NP
ಭದ್ರಪಡಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ರಸ್ತೆ	JJ	NP
ಅಪಘಾತಗಳ	N__NN	NP
ಮಾಹಿತಿಯ	N__NN	NP
ನಿರ್ವಹಣಾ	JJ	NP
ಯೋಜನೆಯನ್ನು	N__NN	NP
ಅನುಷ್ಠಾನ	N__NN	NP
ಮಾಡುವುದು	V__VM__VF	VGF
ಮತ್ತು	CC__CCD	CCP
ಆ	DM__DMD	NP
ಮೂಲಕ	RP__RPD	NP
ಗುರುತಿಸಲು	V__VM__VINF	VGINF
ಆದ	V__VAUX	VGINF
ಅಪಘಾತ	N__NN	NP
ಪೀಡಿತ	JJ	NP
ರಸ್ತೆ	N__NN	NP
ಪ್ರದೇಶಗಳನ್ನು	N__NN	NP
ಅಭಿವೃದ್ಧಿಪಡಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಸೇತುವೆಗಳ	N__NN	NP
ನಿರ್ವಹಣೆ	N__NNV	NP
ಮತ್ತು	CC__CCD	CCP
ಜಲ	JJ	NP
ಮಾರ್ಗಗಳು	N__NN	NP
,	RD__PUNC	NP
ಸಾರಿಗೆಯ	N__NN	NP
ದಟ್ಟಣೆಯು	N__NNV	NP
ಇರುವ	V__VM__VNG	VGNN
ಹೆದ್ದಾರಿಗಳಲ್ಲಿ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ರೈಲ್ವೇ	N__NN	NP
ಕಡವುಗಳಲ್ಲಿ	N__NN	NP
ಮೇಲು	N__NST	NP
/	RD__SYM	NP
ಕೆಳ	N__NST	NP
ಸೇತುವೆಗಳ	N__NN	NP
ನಿರ್ಮಾಣ	N__NN	NP
.	RD__PUNC	BLK
ಇಲಾಖೆಯು	N__NN	NP
ಕೈಗೊಂಡ	V__VM__VNG	VGNN
ಕೆಲಸದ	N__NN	NP
ಗುಣಮಟ್ಟವನ್ನು	N__NN	NP
ಮೇಲ್ವಿಚಾರಣೆ	N__NN	NP
ಮಾಡುವುದು	V__VM__VF	VGF
ಮತ್ತು	CC__CCS	CCP
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಇಲಾಖೆಯ	N__NN	NP
ನಿರ್ವಹಣೆಯಲ್ಲಿ	N__NNV	NP
ರಸ್ತೆಗಳಲ್ಲಿ	N__NN	NP
ನೀರು	N__NN	NP
ತಂಗುವುದನ್ನು	V__VM__VNG	VGNN
ತಪ್ಪಿಸಿ	V__VM__VNF	VGNF
ಸ್ಥಳೀಯ	JJ	NP
ಸಂಸ್ಥೆಗಳ	N__NN	NP
ನೆರವಿನ	N__NNV	NP
ಒಂದಿಗೆ	RP__RPD	NP
ಒಳ	JJ	NP
ಚರಂಡಿಗಳ	N__NN	NP
ಸೌಲಭ್ಯಗಳನ್ನು	N__NN	NP
ನಿರ್ಮಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಭವಿಷ್ಯದಲ್ಲಿ	N__NN	NP
ನಡೆಸಲು	V__VM__VINF	VGINF
ಆಗುವ	V__VAUX	VGINF
ರಸ್ತೆ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಸೇತುವೆ	N__NN	NP
ಕಾರ್ಯಗಳನ್ನು	N__NN	NP
ಹುಡುಕಲು	V__VM__VINF	VGINF
ವಿಶೇಷ	JJ	NP
ಅಧ್ಯಯನ	N__NN	NP
ನಡೆಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
ಚಿಕ್ಕ	JJ	NP
ಬಂದರುಗಳನ್ನು	N__NN	NP
ಖಾಸಗಿ	JJ	NP
ಹೂಡಿಕೆ	N__NNV	NP
ಮೂಲಕ	RP__RPD	NP
ಅಭಿವೃದ್ಧಿ	N__NN	NP
ಪಡಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಅವುಗಳ	DM__DMD	NP
ಬೆಳವಣಿಗೆಗೆ	N__NNV	NP
ಅವಕಾಶಗಳನ್ನು	N__NN	NP
ಸೃಷ್ಟಿಸಲು	V__VM__VF	VGF
ಆಗುತ್ತದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಪ್ರವಾಸ	JJ	NP
ಉದ್ಯಮಕ್ಕೆ	N__NN	NP
ಸಮುದ್ರದಲ್ಲಿ	N__NN	NP
ದೋಣಿ	JJ	NP
ಸಾರಿಗೆಯನ್ನು	N__NN	NP
ಉತ್ತೇಜಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುಚ್ಛಕ್ತಿ	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಶಾಖೋತ್ಪನ್ನ	JJ	NP
ವಿದ್ಯುತ್	N__NN	NP
ಸ್ಥಾವರಗಳಿಗೆ	N__NN	NP
ಅಗತ್ಯ	N__NN	NP
ಇರುವ	V__VM__VNG	VGNN
ಕಲ್ಲಿದ್ದಲನ್ನು	N__NN	NP
ಮೂಲದಿಂದ	N__NN	NP
ತರುವ	V__VM__VNG	VGNN
ಕಾರ್ಯವನ್ನು	N__NN	NP
ನಿರ್ವಹಿಸುವುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಸರ್ಕಾರಿ	JJ	NP
ರಸ್ತೆಗಳ	N__NN	NP
ವಿಧಗಳು	N__NN	NP
.	RD__PUNC	BLK
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
:	RD__PUNC	NP
ಕೇಂದ್ರ	JJ	NP
ಸರ್ಕಾರವು	N__NN	NP
ಬಹುತೇಕ	JJ	NP
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳನ್ನು	N__NN	NP
ಭಾರತದ	N__NNP	NP
ವಿವಿಧ	JJ	NP
ರಾಜ್ಯಗಳ	N__NN	NP
ರಾಜಧಾನಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಪ್ರಮುಖ	JJ	NP
ಬಂದರುಗಳು	N__NN	NP
,	RD__PUNC	NP
ದೊಡ್ಡ	RP__INTF	NP
ಕೈಗಾರಿಕಾ	JJ	NP
ಪ್ರದೇಶಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಪ್ರವಾಸಿ	JJ	NP
ಕೇಂದ್ರಗಳನ್ನು	N__NN	NP
ಸಂಪರ್ಕಿಸುವ	V__VM__VNG	VGNN
ಅತ್ಯಂತ	RP__INTF	JJP
ಹೆಚ್ಚಿನ	JJ	JJP
ಜನ	N__NN	NP
ನಿಬಿಡ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
ಎಂದು	CC__CCS	CCP
ಘೋಷಿಸಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
2006ರಲ್ಲಿ	N__NN	NP
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
ಅಸ್ತಿತ್ವದಲ್ಲಿ	N__NN	NP
ಇದ್ದ	V__VM__VNG	VGNN
4254	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳ	N__NN	NP
ಉದ್ದವನ್ನು	N__NN	NP
ಈಗ	N__NST	NP
4873	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಗೆ	PSP	NP
ಹೆಚ್ಚಿಸಲು	V__VM__VF	VGINF
ಆಗಿದೆ	V__VAUX	VGINF
.	RD__PUNC	BLK
ಅದರಲ್ಲಿ	DM__DMD	NP
1613	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಉದ್ದದ	N__NN	NP
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳಿಗೆ	N__NN	NP
,	RD__PUNC	NP
ಇಲಾಖೆಯು	N__NN	NP
ಕೇಂದ್ರ	JJ	NP
ಸರ್ಕಾರದ	N__NN	NP
ಹೆದ್ದಾರಿಗಳ	N__NN	NP
ಸಚಿವಾಲಯದ	N__NN	NP
ನಿಧಿಯಿಂದ	N__NN	NP
ಅಭಿವೃದ್ಧಿ	N__NN	NP
,	RD__PUNC	NP
ನಿರ್ವಹಣೆ	N__NNV	NP
ಮತ್ತು	CC__CCD	CCP
ನವೀಕರಣ	N__NN	NP
ಕಾರ್ಯಗಳನ್ನು	N__NN	NP
ಕೈಗೊಳ್ಳುತ್ತದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಉಳಿದ	V__VM__VNG	VGNN
3,260	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಉಬ್ಬುಗಳನ್ನು	N__NN	NP
ಹೊಂದಿ	V__VM__VNF	VGNF
ಇರುವ	V__VAUX	VGNF
ಉದ್ದ	JJ	NP
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ಎರಡು	QT__QTC	NP
-	RD__SYM	NP
ಪಥಗಳ	N__NN	NP
(	RD__SYM	NP
10	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
,	RD__PUNC	NP
ನಾಲ್ಕು	QT__QTC	NP
-	RD__SYM	NP
ಪಥಗಳ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಆರು	QT__QTC	NP
-	RD__SYM	NP
ಪಥಗಳ	N__NN	NP
ಮಾರ್ಗಗಳು	N__NN	NP
ಆಗಿ	RP__RPD	NP
ವಿಸ್ತರಿಸಲು	V__VM__VINF	VGNF
ಮತ್ತು	CC__CCD	CCP
ನವೀಕರಿಸಲು	V__VM__VINF	VGINF
ಭಾರತದ	N__NNP	NP
ರಾಷ್ಟ್ರೀಯ	N__NNP	NP
ಹೆದ್ದಾರಿ	N__NNP	NP
ಪ್ರಾಧಿಕಾರ	N__NNP	NP
(	RD__SYM	NP
NHAI	N__NNP	NP
)	RD__SYM	NP
ನೇರವಾಗಿ	RB	RBP
ತೊಡಗಿಸಿ	V__VM__VF	VGF
ಕೊಂಡಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
(	RD__SYM	FRAGP
State	RD__RDF	FRAGP
Highways	RD__RDF	FRAGP
)	RD__SYM	FRAGP
:	RD__PUNC	FRAGP
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳ	N__NN	NP
ಪಕ್ಕದಲ್ಲಿ	N__NST	NP
ವಾಹನಗಳ	N__NN	NP
ದಟ್ಟಣೆಯು	N__NNV	NP
ಹೆಚ್ಚು	RB	RBP
ಇರುವ	V__VM__VNG	VGNN
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
ಎಂದು	CC__CCS	CCP
ಸರ್ಕಾರ	N__NN	NP
ಘೋಷಿಸಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ರಸ್ತೆಗಳು	N__NN	NP
ಜಿಲ್ಲಾ	JJ	NP
ಕೇಂದ್ರದ	N__NN	NP
,	RD__PUNC	NP
ಪ್ರಮುಖ	JJ	NP
ನಗರಗಳು	N__NN	NP
,	RD__PUNC	NP
ರಾಜ್ಯದ	N__NN	NP
ಒಳಗಿನ	N__NST	NP
ರಾಷ್ಟ್ರೀಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ನೆರೆ	JJ	NP
ರಾಜ್ಯಗಳನ್ನು	N__NN	NP
ಸಂಪರ್ಕಿಸುತ್ತವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
2006ರಲ್ಲಿ	N__NN	NP
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
6849	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಉದ್ದದ	N__NN	NP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
ಇದ್ದು	V__VM__VNG	VGNN
,	RD__PUNC	VGNN
ಈ	DM__DMD	NP
ಸರ್ಕಾರವು	N__NN	NP
ಅಧಿಕಾರ	N__NN	NP
ವಹಿಸಿ	V__VM__VNF	VGNF
ಕೊಂಡ	V__VAUX	VGNF
ನಂತರ	RP__RPD	VGNF
ನಾಲ್ಕು	QT__QTC	NP
ವರ್ಷಗಳಲ್ಲಿ	N__NN	NP
ವಿವಿಧ	JJ	NP
ರೀತಿಯ	N__NN	NP
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳು	N__NN	NP
ಆಗಿ	RP__RPD	NP
ಮೇಲು	JJ	NP
ದರ್ಜೆಗೆ	N__NN	NP
ಏರಿಸಿದೆ	V__VM__VF	VGF
ಅಲ್ಲದೆ	CC__CCS	CCP
ಪ್ರಸ್ತುತ	JJ	JJP
ಅಂತಹ	DM__DMD	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದವು	N__NN	NP
9384	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಗೆ	PSP	NP
ಹೆಚ್ಚಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಎಲ್ಲಾ	JJ	NP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳನ್ನು	N__NN	NP
ಕನಿಷ್ಠ	JJ	NP
ಎರಡು	QT__QTC	NP
ಪಥಗಳಿಗೆ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ವಿಸ್ತರಿಸಬೇಕು	V__VM__VF	VGF
ಎಂಬ	CC__CCS	CCP
ಸರ್ಕಾರದ	N__NN	NP
ನೀತಿಯಂತೆ	N__NN	NP
ಅರಣ್ಯ	JJ	NP
ಪ್ರದೇಶಗಳಲ್ಲಿ	N__NN	NP
ಹೆದ್ದಾರಿ	JJ	NP
ಇಲಾಖೆ	N__NN	NP
ಸ್ಥಳದ	N__NN	NP
ಕೊರತೆಯಿಂದ	N__NNV	NP
32	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಏಕಮುಖ	JJ	NP
ಮಾರ್ಗಗಳ	N__NN	NP
ಹೊರತು	RP__NEG	NEGP
,	RD__PUNC	NEGP
ಉಳಿದ	JJ	NP
ಭಾಗವನ್ನು	N__NN	NP
ಈ	DM__DMD	NP
ಕೆಳಗಿನಂತೆ	N__NST	NP
ರೂಪಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ದ್ವಿ	JJ	NP
ಪಥದ	N__NN	NP
ಮೇಲಿನ	N__NST	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
677	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ದ್ವಿ	QT__QTC	NP
ಪಥದ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ಉದ್ದ	N__NN	NP
-	RD__SYM	NP
7261	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ಮಧ್ಯಂತರ	JJ	NP
(	RD__SYM	NP
5.50	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
-	RD__SYM	NP
1414	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ಇದರ	DM__DMD	NP
ಪ್ರಕಾರ	PSP	NP
2006ರಲ್ಲಿ	N__NN	NP
ಶೇ.	N__NN	NP
62	QT__QTC	NP
ರಷ್ಟು	PSP	NP
ಇದ್ದ	V__VM__VNG	VGNN
ದ್ವಿ	QT__QTC	NP
ಪಥ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಬಹು	JJ	NP
ಪಥ	N__NN	NP
ರಸ್ತೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ಈ	DM__DMD	NP
ಸರ್ಕಾರದ	N__NN	NP
ಸಂಘಟಿತ	JJ	NP
ಪ್ರಯತ್ನದಿಂದ	N__NN	NP
ಈಗ	N__NST	NP
ಶೇ	N__NN	NP
85	QT__QTC	NP
ಕ್ಕೆ	PSP	NP
ಏರಿಕೆ	N__NNV	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಉಳಿದ	V__VM__VNG	VGNN
ಕಿರು	JJ	NP
ರಸ್ತೆಗಳನ್ನೂ	N__NN	NP
ಕ್ರಮೇಣವಾಗಿ	RB	RBP
ದ್ವಿ	QT__QTC	NP
ಪಥಗಳ	N__NN	NP
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ಆಗಿ	RP__RPD	NP
ವಿಸ್ತರಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಪ್ರಮುಖ	JJ	NP
ಜಿಲ್ಲಾ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
(	RD__SYM	FRAGP
Major	RD__RDF	FRAGP
District	RD__RDF	FRAGP
Roads	RD__RDF	FRAGP
)	RD__SYM	FRAGP
:	RD__PUNC	FRAGP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳ	N__NN	NP
ಪಕ್ಕದಲ್ಲಿ	N__NST	NP
ವಾಹನಗಳ	N__NN	NP
ದಟ್ಟಣೆಯು	N__NNV	NP
ಹೆಚ್ಚು	RB	RBP
ಇರುವ	V__VM__VNG	VGNN
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ಜಿಲ್ಲೆಯ	N__NN	NP
ಪ್ರಮುಖ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
ಎಂದು	CC__CCS	CCP
ರಾಜ್ಯ	JJ	NP
ಸರ್ಕಾರ	N__NN	NP
ಘೋಷಿಸಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಜಿಲ್ಲೆಯಲ್ಲಿ	N__NN	NP
ಉತ್ಪಾದನಾ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ಮಾರಾಟ	JJ	NP
ಕೇಂದ್ರಗಳನ್ನು	N__NN	NP
ಸಂಪರ್ಕಿಸುವ	V__VM__VNG	VGNN
ದೃಷ್ಟಿಯಿಂದ	N__NN	NP
,	RD__PUNC	NP
ಜಿಲ್ಲೆಯ	N__NN	NP
ಪ್ರಮುಖ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
ಈ	DM__DMD	NP
ಕೇಂದ್ರಗಳನ್ನು	N__NN	NP
ರಾಷ್ಟ್ರೀಯ	JJ	JJP
ಮತ್ತು	CC__CCD	CCP
ರಾಜ್ಯ	JJ	NP
ಹೆದ್ದಾರಿಗಳ	N__NN	NP
ಒಂದಿಗೆ	RP__RPD	NP
ಸಂಪರ್ಕಿಸುತ್ತವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
2006ರಲ್ಲಿ	N__NN	NP
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
7569	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಗಳವರೆಗಿನ	PSP	NP
ಜಿಲ್ಲಾ	JJ	NP
ಪ್ರಮುಖ	JJ	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದವನ್ನು	N__NN	NP
ಈಗ	N__NST	NP
11,288	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಗೆ	PSP	NP
ಹೆಚ್ಚಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಇವುಗಳಲ್ಲಿ	DM__DMD	NP
,	RD__PUNC	NP
ಎರಡು	QT__QTC	NP
-	RD__SYM	NP
ಪಥಗಳ	N__NN	NP
ಮೇಲಿನ	N__NST	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಹೆಚ್ಚು	QT__QTF	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
-	RD__SYM	NP
115	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ದ್ವಿ	QT__QTC	NP
ಪಥದ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
-	RD__SYM	NP
3109	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ಕಿರು	JJ	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
(	RD__SYM	NP
5.50	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
-	RD__SYM	NP
3894	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ಏಕಮುಖ	JJ	NP
ಮಾರ್ಗ	N__NN	NP
(	RD__SYM	NP
3.75	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
-	RD__SYM	NP
4170	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ಇದರ	DM__DMD	NP
ಪ್ರಕಾರ	PSP	NP
,	RD__PUNC	NP
2006ರಲ್ಲಿ	N__NN	NP
ಶೇಕಡ	N__NN	NP
47	QT__QTC	NP
ರಷ್ಟು	PSP	NP
ಇದ್ದ	V__VM__VNG	VGNN
ಮಧ್ಯಂತರ	N__NN	NP
/	RD__SYM	NP
ದ್ವಿ	QT__QTC	NP
ಪಥ	N__NN	NP
ರಸ್ತೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ಈ	DM__DMD	NP
ಸರಕಾರದ	N__NN	NP
ಸತತ	JJ	NP
ಪ್ರಯತ್ನದಿಂದ	N__NN	NP
ಈಗ	N__NST	NP
ಶೇ.	N__NN	NP
63ಕ್ಕೆ	QT__QTC	NP
ಕ್ಕೆ	PSP	NP
ಏರಿಕೆ	N__NNV	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಉಳಿದ	V__VM__VNG	VGNN
ಏಕ	QT__QTC	NP
ಪಥದ	N__NN	NP
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ಕ್ರಮೇಣ	RB	RBP
ದ್ವಿ	QT__QTC	NP
ಪಥಗಳು	N__NN	NP
ಆಗಿ	RP__RPD	NP
ವಿಸ್ತರಿಸಲು	V__VM__VF	VGF
ಆಗುವುದು	V__VAUX	VGF
.	RD__PUNC	BLK
ಇತರ	JJ	NP
ಜಿಲ್ಲಾ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
(	RD__SYM	FRAGP
Other	RD__RDF	FRAGP
District	RD__RDF	FRAGP
Roads	RD__RDF	FRAGP
)	RD__SYM	FRAGP
:	RD__PUNC	FRAGP
2006ರಲ್ಲಿ	N__NN	NP
,	RD__PUNC	NP
ಜಿಲ್ಲೆಯು	N__NN	NP
42,748	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಉದ್ದವಾದ	RB	RBP
ಕಬ್ಬಿನ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
ಸೇರಿದಂತೆ	V__VM__VNF	VGNF
ಇತರ	JJ	NP
ರಸ್ತೆಗಳನ್ನು	N__NN	NP
ಹೊಂದಿತ್ತು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಸರಕಾರ	N__NN	NP
ಹಂತಹಂತವಾಗಿ	RB	RBP
ವರ್ಗೀಕರಣವನ್ನು	N__NN	NP
ಮೇಲು	JJ	NP
ದರ್ಜೆಗೆ	N__NN	NP
ಏರಿಸಿದರೆ	V__VM__VNF	VGNF
ಈಗ	N__NST	NP
36,096	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಗೆ	PSP	NP
ಇಳಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಇತರ	N__NN	NP
ಜಿಲ್ಲಾ	JJ	NP
ರಸ್ತೆಗಳು	N__NN	NP
,	RD__PUNC	NP
ಕೃಷಿ	N__NNP	NP
ಉತ್ಪಾದನಾ	N__NNP	NP
ಕೇಂದ್ರಗಳು	N__NNP	NP
,	RD__PUNC	NP
ಮಾರಾಟ	JJ	NP
ಕೇಂದ್ರಗಳನ್ನು	N__NN	NP
ವೃತ್ತಗಳಲ್ಲಿ	N__NN	NP
ಪ್ರಧಾನ	JJ	NP
ಕಛೇರಿ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಇತರ	JJ	NP
ಹತ್ತಿರದ	N__NST	NP
ಪ್ರಮುಖ	JJ	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಒಂದಿಗೆ	RP__RPD	NP
ಸಂಪರ್ಕಿಸುತ್ತವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಇವುಗಳಲ್ಲಿ	DM__DMD	NP
,	RD__PUNC	NP
ದ್ವಿ	QT__QTC	NP
ಪಥದ	N__NN	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಮೇಲಿನ	N__NST	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಗಿಂತ	PSP	NP
ಹೆಚ್ಚು	JJ	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
-	RD__SYM	NP
31	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
.	RD__PUNC	BLK
ದ್ವಿ	QT__QTC	NP
ಪಥ	N__NN	NP
(	RD__SYM	NP
7	QT__QTC	NP
ಮೀ.	RP__CL	NP
ಅಗಲ	N__NN	NP
)	RD__SYM	NP
ರಸ್ತೆಗಳ	N__NN	NP
ಉದ್ದ	N__NN	NP
-	RD__SYM	NP
948	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
