en	sentence1	sentence2	label
pm modi: prime minister narendra modi has announced a complete lockdown in india amid the coronavirus crisis.	ಪಿ.ಎಂ ಮೋದಿ: ಕೊರೊನಾ ವೈರಸ್ ಬಿಕ್ಕಟ್ಟಿನ ನಡುವೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯು ಭಾರತದಲ್ಲಿ ಸಂಪೂರ್ಣ ಲಾಕ್ಡೌನ್ ಅನ್ನು ಘೋಷಿಸಿದ್ದಾರೆ.	ಪಿ.ಎಂ ಮೋದಿ: ಕೊರೊನಾ ವೈರಸ್ಸಿನ ಅಪಾಯದ ಪ್ರಸಂಗದಿಂದಾಗಿ ಭಾರತದಲ್ಲಿ ಸಂಪೂರ್ಣ ಲಾಕ್ಡೌನ್‌ ಅನ್ನು ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯು ಘೋಷಿಸಿದ್ದಾರೆ.	1
pm modi: prime minister narendra modi has announced a complete lockdown in india amid the coronavirus crisis.	ಪಿ.ಎಂ ಮೋದಿ: ಕೊರೊನಾ ವೈರಸ್ ಬಿಕ್ಕಟ್ಟಿನ ನಡುವೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯು ಭಾರತದಲ್ಲಿ ಸಂಪೂರ್ಣ ಲಾಕ್ಡೌನ್ ಅನ್ನು ಘೋಷಿಸಿದ್ದಾರೆ.	ಪಿ.ಎಂ ಮೋದಿ: ಸಂಪೂರ್ಣ ಲಾಕ್ಡೌನಿನ  ನಡುವೆ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯು ಭಾರತದಲ್ಲಿ  ಕೊರೊನಾ ವೈರಸ್ ಬಿಕ್ಕಟ್ಟನ್ನು ಘೋಷಿಸಿದ್ದಾರೆ.	0
they demanded the arrest of the culprits and a judicial inquiry into the case.	ಅವರು ತಪ್ಪಿತಸ್ಥರನ್ನು ಬಂಧಿಸಿ,  ಈ ಪ್ರಕರಣದ  ನ್ಯಾಯಾಂಗ ತನಿಖೆಗೆ ಆದೇಶಿಸಬೇಕು ಎಂದು ಆಗ್ರಹಿಸಿದರು.	ಅಪರಾಧಿಗಳನ್ನು ಬಂಧಿಸಿ ವಿಷಯದ ನಿಷ್ಪಕ್ಷಪಾತವಾದ ವಿಚಾರಣೆಗೆ ಅವರು ಒತ್ತಾಯಿಸಿದರು.	1
they demanded the arrest of the culprits and a judicial inquiry into the case.	ಅವರು ತಪ್ಪಿತಸ್ಥರನ್ನು ಬಂಧಿಸಿ,  ಈ ಪ್ರಕರಣದ  ನ್ಯಾಯಾಂಗ ತನಿಖೆಗೆ ಆದೇಶಿಸಬೇಕು ಎಂದು ಆಗ್ರಹಿಸಿದರು.	ಈ ಪ್ರಕರಣದ ತಪ್ಪಿತಸ್ಥರು  ನ್ಯಾಯಾಂಗ ತನಿಖೆಗೆ ಆದೇಶಿಸಿ ಅವರನ್ನು ಬಂಧಿಸಿಬೇಕು ಎಂದು ಆಗ್ರಹಿಸಿದರು.	0
her family members however suspect that it was not a suicide but a murder perpetrated by her husband.	ಆದರೆ ಇದು ಆತ್ಮಹತ್ಯೆಯಲ್ಲ,  ಆಕೆಯ ಪತಿಯು ನಡೆಸಿದ ಕೊಲೆ ಎಂದು ಆಕೆಯ ಕುಟುಂಬಸ್ಥರು ಶಂಕಿಸಿದ್ದಾರೆ.	ಆದಾಗ್ಯೂ ಇದು ಆಕೆಯ ಪತಿಯಿಂದ ನಡೆದ ಕೊಲೆಯೇ ಹೊರತು ಆತ್ಮಹತ್ಯೆಯಲ್ಲ ಎಂಬುದು ಆಕೆಯ ಕುಟುಂಬದವರ ಅನುಮಾನ. 	1
her family members however suspect that it was not a suicide but a murder perpetrated by her husband.	ಆದರೆ ಇದು ಆತ್ಮಹತ್ಯೆಯಲ್ಲ,  ಆಕೆಯ ಪತಿಯು ನಡೆಸಿದ ಕೊಲೆ ಎಂದು ಆಕೆಯ ಕುಟುಂಬಸ್ಥರು ಶಂಕಿಸಿದ್ದಾರೆ.	ಆದರೆ ಇದು ಆಕೆಯ ಪತಿಯು ನಡೆಸಿದ ಕೊಲೆಯಲ್ಲ, ಆತ್ಮಹತ್ಯೆ  ಎಂದು ಆಕೆಯ ಕುಟುಂಬಸ್ಥರು ಶಂಕಿಸಿದ್ದಾರೆ.	0
he congratulated prime minister narendra modi and bjp president amit shah for their win in the election.	ಚುನಾವಣೆಯಲ್ಲಿ ಜಯಗಳಿಸಿದ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಮತ್ತು ಬಿಜೆಪಿ ಅಧ್ಯಕ್ಷ ಅಮಿತ್ ಶಾ ಅವರನ್ನು ಅವರು ಅಭಿನಂದಿಸಿದರು.	ಅವರು ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಹಾಗೂ ಬಿಜೆಪಿ ಅಧ್ಯಕ್ಷ ಅಮಿತ್‌ ಶಾರನ್ನು ಅವರ ಚುನಾವಣಾ ವಿಜಯಕ್ಕಾಗಿ ಅಭಿನಂದಿಸಿದರು.	1
he congratulated prime minister narendra modi and bjp president amit shah for their win in the election.	ಚುನಾವಣೆಯಲ್ಲಿ ಜಯಗಳಿಸಿದ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಮತ್ತು ಬಿಜೆಪಿ ಅಧ್ಯಕ್ಷ ಅಮಿತ್ ಶಾ ಅವರನ್ನು ಅವರು ಅಭಿನಂದಿಸಿದರು.	ಚುನಾವಣೆಯಲ್ಲಿ ಜಯಗಳಿಸಿದ ಪ್ರಧಾನಿ  ಅಮಿತ್ ಶಾ  ಮತ್ತು ಬಿಜೆಪಿ ಅಧ್ಯಕ್ಷ  ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಅವರನ್ನು ಅಭಿನಂದಿಸಿದರು.	0
shiv sena mp sanjay raut has been admitted to lilawati hospital after he complained of chest pain.	ಎದೆ ನೋವಿನ ಬಗ್ಗೆ ತಿಳಿಸಿದ ಶಿವಸೇನಾ ಶಾಸಕ ಸಂಜಯ್ ರಾವುತ್ ಅವರನ್ನು ಲಿಲಾವತಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಗಿದೆ.	ಶಿವಸೇನಾ ಶಾಸಕ ಸಂಜಯ್‌ ರಾವುತ್‌ ಎದೆ ನೋವಿನ ಬಗ್ಗೆ ಗೋಳಾಡಿದಾಗ  ಅವರನ್ನು ಲೀಲಾವತಿ ಆಸ್ಪತ್ರೆಗೆ ಸೇರಿಸಲಾಗಿದೆ.	1
shiv sena mp sanjay raut has been admitted to lilawati hospital after he complained of chest pain.	ಎದೆ ನೋವಿನ ಬಗ್ಗೆ ತಿಳಿಸಿದ ಶಿವಸೇನಾ ಶಾಸಕ ಸಂಜಯ್ ರಾವುತ್ ಅವರನ್ನು ಲಿಲಾವತಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಗಿದೆ.	ಎದೆ ನೋವಿನ ಬಗ್ಗೆ ತಿಳಿಸದ ಶಿವಸೇನಾ ಶಾಸಕ ಸಂಜಯ್ ರೌತ್ ಅವರನ್ನು ಲಿಲಾವತಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಗಿದೆ.	0
following the incident, radhakrishna vikhe patil had resigned from the post of the leader of opposition.	ಈ ಘಟನೆಯ ಬೆನ್ನಲ್ಲೇ ರಾಧಾಕೃಷ್ಣ ವಿಖೆ ಪಾಟೀಲ್ ಅವರು ವಿರೋಧ ಪಕ್ಷದ ನಾಯಕ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಿದ್ದರು.	ಈ ಘಟನೆಯನ್ನನುಸರಿಸಿ ವಿರೋಧ ಪಕ್ಷದ ನಾಯಕ ರಾಧಾಕೃಷ್ಣ ವಿಖೆ ಪಾಟೀಲ್‌ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ಕೊಟ್ಟಿದ್ದರು. 	1
following the incident, radhakrishna vikhe patil had resigned from the post of the leader of opposition.	ಈ ಘಟನೆಯ ಬೆನ್ನಲ್ಲೇ ರಾಧಾಕೃಷ್ಣ ವಿಖೆ ಪಾಟೀಲ್ ಅವರು ವಿರೋಧ ಪಕ್ಷದ ನಾಯಕ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಿದ್ದರು.	ರಾಧಾಕೃಷ್ಣ ವಿಖೆ ಪಾಟೀಲ್ ಅವರು ವಿರೋಧ ಪಕ್ಷದ ನಾಯಕ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಿದ  ಬೆನ್ನಲ್ಲೇ ಈ ಘಟನೆಯಾಯಿತು .	0
chief minister kcr, central minister bandaru dattatreya, assembly speaker madhusudhanachary, several ministers and mlas were present.	ಮುಖ್ಯಮಂತ್ರಿ ಕೆ.ಸಿ.ಆರ್, ಕೇಂದ್ರ ಸಚಿವ ಬಂಡಾರು ದತ್ತಾತ್ರೇಯ, ಅಸೆಂಬ್ಲಿ ಸ್ಪೀಕರ್ ಮಧುಸೂದನಾಚಾರಿ, ಹಲವು ಸಚಿವರು ಮತ್ತು ಸಂಸದರು ಉಪಸ್ಥಿತರಿದ್ದರು.	ವಿಧಾನಸಭಾ ಅಧ್ಯಕ್ಷ ಮಧುಸೂದನಾಚಾರಿ, ಮುಖ್ಯಮಂತ್ರಿ ಕೆ.ಸಿ.ಆರ್, ಕೇಂದ್ರ ಸಚಿವ ಬಂಡಾರು ದತ್ತಾತ್ರೇಯ, ಅನೇಕ ಸಚಿವರು ಮತ್ತು ಸಂಸದರು ಹಾಜರಿದ್ದರು.	1
chief minister kcr, central minister bandaru dattatreya, assembly speaker madhusudhanachary, several ministers and mlas were present.	ಮುಖ್ಯಮಂತ್ರಿ ಕೆ.ಸಿ.ಆರ್, ಕೇಂದ್ರ ಸಚಿವ ಬಂಡಾರು ದತ್ತಾತ್ರೇಯ, ಅಸೆಂಬ್ಲಿ ಸ್ಪೀಕರ್ ಮಧುಸೂದನಾಚಾರಿ, ಹಲವು ಸಚಿವರು ಮತ್ತು ಸಂಸದರು ಉಪಸ್ಥಿತರಿದ್ದರು.	ಮುಖ್ಯಮಂತ್ರಿ  ಮಧುಸೂದನಾಚಾರಿ , ಕೇಂದ್ರ ಸಚಿವ  ಕೆ.ಸಿ.ಆರ್ , ಅಸೆಂಬ್ಲಿ ಸ್ಪೀಕರ್ಬಂಡಾರು ದತ್ತಾತ್ರೇಯ, ಹಲವು ಸಚಿವರು ಮತ್ತು ಸಂಸದರು ಉಪಸ್ಥಿತರಿದ್ದರು.	0
chennai: a probe relating to the death of former tamil nadu chief minister j jayalalithaa has begun.	ಚೆನ್ನೈ: ತಮಿಳುನಾಡಿನ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಜಯಲಲಿತಾ ಅವರ ಸಾವಿನ ಬಗ್ಗೆ ತನಿಖೆ ಆರಂಭವಾಗಿದೆ.	ಚೆನ್ನೈ: ತಮಿಳುನಾಡಿನ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿಯಾದ ಜಯಲಲಿತಾ ಅವರ ಮರಣದ ಬಗ್ಗೆ ಶೋಧನೆಯು ಮೊದಲಾಗಿದೆ.	1
chennai: a probe relating to the death of former tamil nadu chief minister j jayalalithaa has begun.	ಚೆನ್ನೈ: ತಮಿಳುನಾಡಿನ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಜಯಲಲಿತಾ ಅವರ ಸಾವಿನ ಬಗ್ಗೆ ತನಿಖೆ ಆರಂಭವಾಗಿದೆ.	ತಮಿಳುನಾಡು : ಚೆನ್ನೈನ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಜಯಲಲಿತಾ ಅವರ ಸಾವಿನ ಬಗ್ಗೆ ತನಿಖೆ ಆರಂಭವಾಗಿದೆ.	0
based on the complaint of the victim's mother, the police took the accused into custody.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ ತಾಯಿ ನೀಡಿದ ದೂರಿನ ಆಧಾರದ ಮೇಲೆ ಪೊಲೀಸರು ಆರೋಪಿಯನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ.	ಆರಕ್ಷಕರು  ಆರೋಪಿಗಳನ್ನು ಬಲಿಪಶುವಿನ ತಾಯಿಯು ಸಲ್ಲಿಸಿದ ಫಿರ್ಯಾದಿನ ಆಧಾರದ ಮೇಲೆ ಬಂಧಿಸಿದ್ದಾರೆ.	1
based on the complaint of the victim's mother, the police took the accused into custody.	ಸಂತ್ರಸ್ತ ವ್ಯಕ್ತಿಯ ತಾಯಿ ನೀಡಿದ ದೂರಿನ ಆಧಾರದ ಮೇಲೆ ಪೊಲೀಸರು ಆರೋಪಿಯನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ.	ಆರೋಪಿಯ ತಾಯಿ ನೀಡಿದ ದೂರಿನ ಆಧಾರದ ಮೇಲೆ ಪೊಲೀಸರು ಸಂತ್ರಸ್ತೆಯಯನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ.	0
superintendent of police kuldip sharma said a case had been registered and the police was looking into all aspects of this death.	ಈ ಬಗ್ಗೆ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದ್ದು, ಎಲ್ಲಾ ಆಯಾಮಗಳಿಂದಲೂ ತನಿಖೆ ನಡೆಸಲಾಗುತ್ತಿದೆ ಎಂದು ಪೊಲೀಸ್ ವರಿಷ್ಠಾಧಿಕಾರಿ ಕುಲ್ದೀಪ್ ಶರ್ಮಾ ತಿಳಿಸಿದ್ದಾರೆ.	ಪೊಲೀಸ್ ವರಿಷ್ಠಾಧಿಕಾರಿ ಕುಲ್ದೀಪ್ ಶರ್ಮಾರ ಹೇಳಿಕೆಯಂತೆ ಈ ಬಗ್ಗೆ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದ್ದು, ಎಲ್ಲಾ ಆಯಾಮಗಳಿಂದಲೂ ತನಿಖೆ ನಡೆಸಲಾಗುತ್ತಿದೆ .	1
superintendent of police kuldip sharma said a case had been registered and the police was looking into all aspects of this death.	ಈ ಬಗ್ಗೆ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದ್ದು, ಎಲ್ಲಾ ಆಯಾಮಗಳಿಂದಲೂ ತನಿಖೆ ನಡೆಸಲಾಗುತ್ತಿದೆ ಎಂದು ಪೊಲೀಸ್ ವರಿಷ್ಠಾಧಿಕಾರಿ ಕುಲ್ದೀಪ್ ಶರ್ಮಾ ತಿಳಿಸಿದ್ದಾರೆ.	ಕುಲ್ದೀಪ್ ಶರ್ಮಾ ಬಗ್ಗೆ ಈ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದ್ದು, ಎಲ್ಲಾ ಆಯಾಮಗಳಿಂದಲೂ ತನಿಖೆ ನಡೆಸಲಾಗುತ್ತಿದೆ ಎಂದು ಪೊಲೀಸ್ ವರಿಷ್ಠಾಧಿಕಾರಿ  ತಿಳಿಸಿದ್ದಾರೆ.	0
mr mandeep singh lachowal, jaspal singh, gurdev singh nagi, manpreet singh, harpreet singh and jagdeep singh were present on the occasion.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮನ್‌ದೀಪ್  ಸಿಂಗ್ ಲಚೋವಾಲ್, ಜಸ್ಪಾಲ್ ಸಿಂಗ್, ಗುರುದೇವ್ ಸಿಂಗ್ ನಾಗಿ, ಮನ್ಪ್ರೀತ್ ಸಿಂಗ್, ಹರ್ಪ್ರೀತ್ ಸಿಂಗ್ ಮತ್ತು ಜಗದೀಪ್ ಸಿಂಗ್ ಉಪಸ್ಥಿತರಿದ್ದರು.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮನ್ಪ್ರೀತ್ ಸಿಂಗ,  ಜಸ್ಪಾಲ್ ಸಿಂಗ್, ಹರ್ಪ್ರೀತ್ ಸಿಂಗ್ , ಗುರುದೇವ್ ಸಿಂಗ್ ನಾಗಿ, ಜಗದೀಪ್ ಸಿಂಗ್   ಮತ್ತು  ಮನ್‌ದೀಪ್  ಸಿಂಗ್ ಲಚೋವಾಲ್  ಹಾಜರಿದ್ದರು.	1
mr mandeep singh lachowal, jaspal singh, gurdev singh nagi, manpreet singh, harpreet singh and jagdeep singh were present on the occasion.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮನ್‌ದೀಪ್  ಸಿಂಗ್ ಲಚೋವಾಲ್, ಜಸ್ಪಾಲ್ ಸಿಂಗ್, ಗುರುದೇವ್ ಸಿಂಗ್ ನಾಗಿ, ಮನ್ಪ್ರೀತ್ ಸಿಂಗ್, ಹರ್ಪ್ರೀತ್ ಸಿಂಗ್ ಮತ್ತು ಜಗದೀಪ್ ಸಿಂಗ್ ಉಪಸ್ಥಿತರಿದ್ದರು.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮನ್‌ದೀಪ್  ಸಿಂಗ್ ಲಚೋವಾಲ್, ಜಸ್ಪಾಲ್ ಸಿಂಗ್, ಗುರುದೇವ್ ಸಿಂಗ್ ನಾಗಿ, ಮನ್ಪ್ರೀತ್ ಸಿಂಗ್, ಹರ್ಪ್ರೀತ್ ಸಿಂಗ್ ಮತ್ತು ಜಗದೀಪ್ ಸಿಂಗ್ ಉಪಸ್ಥಿತರಾಗಿರಲಿಲ್ಲ.	0
delhi capitals superstar shikhar dhawan became the first batsman in the history of ipl to score consecutive centuries.	ಡೆಲ್ಲಿ ಕ್ಯಾಪಿಟಲ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಿಖರ್ ಧವನ್ ಐಪಿಎಲ್ ಇತಿಹಾಸದಲ್ಲಿ ಸತತ ಶತಕಗಳನ್ನು ಗಳಿಸಿದ ಮೊದಲ ಬ್ಯಾಟ್ಸ್ ಮನ್ ಆಗಿದ್ದಾರೆ.	ಡೆಲ್ಲಿ ಕ್ಯಾಪಿಟಲ್ನ ಉತ್ತಮ ಕ್ರೀಡಾಪಟು ಶಿಖರ್ ಧವನ್ ಐಪಿಎಲ್ ನ ಇತಿಹಾಸದಲ್ಲಿ ಅನುಕ್ರಮವಾಗಿ ಶತಕಗಳನ್ನು ಗಳಿಸಿದ ಪ್ರಥಮ ದಾಂಡಿಗನಾಗಿದ್ದಾರೆ.	1
delhi capitals superstar shikhar dhawan became the first batsman in the history of ipl to score consecutive centuries.	ಡೆಲ್ಲಿ ಕ್ಯಾಪಿಟಲ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಿಖರ್ ಧವನ್ ಐಪಿಎಲ್ ಇತಿಹಾಸದಲ್ಲಿ ಸತತ ಶತಕಗಳನ್ನು ಗಳಿಸಿದ ಮೊದಲ ಬ್ಯಾಟ್ಸ್ ಮನ್ ಆಗಿದ್ದಾರೆ.	ಡೆಲ್ಲಿ ಕ್ಯಾಪಿಟಲ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಿಖರ್ ಧವನ್ ಐಪಿಎಲ್ ಇತಿಹಾಸದಲ್ಲಿ ಸತತ ಶತಕಗಳನ್ನು ಗಳಿಸದ ಮೊದಲ ಬ್ಯಾಟ್ಸ್ ಮನ್ ಆಗಿದ್ದಾರೆ.	0
the video has gone viral across social media platforms including, facebook, twitter and youtube.	ಈ ವಿಡಿಯೋ ಫೇಸ್ಬುಕ್, ಟ್ವಿಟರ್ ಮತ್ತು ಯೂಟ್ಯೂಬ್ ಸೇರಿದಂತೆ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳಲ್ಲಿ ವೈರಲ್ ಆಗಿದೆ.	ಫೇಸ್ಬುಕ್, ಟ್ವಿಟರ್ ಮತ್ತು ಯೂಟ್ಯೂಬ್ ಸೇರಿದಂತೆ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳಲ್ಲಿ ಈ ವಿಡಿಯೋ ವೈರಲ್ ಆಗಿದೆ.	1
the video has gone viral across social media platforms including, facebook, twitter and youtube.	ಈ ವಿಡಿಯೋ ಫೇಸ್ಬುಕ್, ಟ್ವಿಟರ್ ಮತ್ತು ಯೂಟ್ಯೂಬ್ ಸೇರಿದಂತೆ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳಲ್ಲಿ ವೈರಲ್ ಆಗಿದೆ.	ಈ ವಿಡಿಯೋ ಫೇಸ್ಬುಕ್, ಟ್ವಿಟರ್ ಮತ್ತು ಯೂಟ್ಯೂಬ್ ಸೇರಿದಂತೆ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮಗಳಲ್ಲಿ ವೈರಲ್ ಆಗಿಲ್ಲ.	0
on receiving information, police and fire services personnel reached the site and recovered the body.	ಸುದ್ದಿ ತಿಳಿದ ನಂತರ ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿದ ಪೊಲೀಸರು ಮತ್ತು ಅಗ್ನಿಶಾಮಕ ದಳದ ಸಿಬ್ಬಂದಿ ಮೃತದೇಹವನ್ನು ಹೊರತೆಗೆದಿದ್ದಾರೆ.	 ಆರಕ್ಷಕರು ಹಾಗೂ ಅಗ್ನಿಶಾಮಕ ದಳದವರು ಸಮಾಚಾರ ದೊರೆತ ನಂತರ ಆ ಸ್ಥಳಕ್ಕೆ ಬಂದು ಶವವನ್ನು ಹೊರಕ್ಕೆ ತೆಗೆದಿದ್ದಾರೆ.	1
on receiving information, police and fire services personnel reached the site and recovered the body.	ಸುದ್ದಿ ತಿಳಿದ ನಂತರ ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿದ ಪೊಲೀಸರು ಮತ್ತು ಅಗ್ನಿಶಾಮಕ ದಳದ ಸಿಬ್ಬಂದಿ ಮೃತದೇಹವನ್ನು ಹೊರತೆಗೆದಿದ್ದಾರೆ.	ಸುದ್ದಿ ತಿಳಿದ ಅಗ್ನಿಶಾಮಕ ದಳದ ಸಿಬ್ಬಂದಿ ಮೃತದೇಹವನ್ನು ಹೊರತೆಗೆದ ನಂತರ ಸ್ಥಳಕ್ಕೆ ಪೊಲೀಸರು ಆಗಮಿಸಿದ್ದಾರೆ  .	0
no plan to withdraw case against kerala bjp president ps sreedharan pillai, state government tells high court.	ಕೇರಳದ ರಾಜ್ಯ ಸರ್ಕಾರದ  ವಿರುದ್ಧದ ಪ್ರಕರಣವನ್ನು ಹಿಂಪಡೆಯುವ ಯಾವುದೇ ಯೋಜನೆಯಿಲ್ಲ ಎಂದುಬಿಜೆಪಿಯ ಅಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೈಕೋರ್ಟ್ಗೆ ತಿಳಿಸಿದ್ದಾರೆ.	ರಾಜ್ಯ ಸರ್ಕಾರವು  ಕೇರಳದ ಬಿಜೆಪಿಯ ಅಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈಯ ವಿರುದ್ಧದ ಪ್ರಕರಣವನ್ನು ಹಿಂಪಡೆಯುವ ಯಾವುದೇ ವಿಚಾರವಿಲ್ಲ ಎಂದು  ಉಚ್ಚನ್ಯಾಯಾಲಯಕ್ಕೆ ತಿಳಿಸಿದೆ.	1
no plan to withdraw case against kerala bjp president ps sreedharan pillai, state government tells high court.	ಕೇರಳದ ರಾಜ್ಯ ಸರ್ಕಾರದ  ವಿರುದ್ಧದ ಪ್ರಕರಣವನ್ನು ಹಿಂಪಡೆಯುವ ಯಾವುದೇ ಯೋಜನೆಯಿಲ್ಲ ಎಂದುಬಿಜೆಪಿಯ ಅಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈ ಹೈಕೋರ್ಟ್ಗೆ ತಿಳಿಸಿದ್ದಾರೆ.	ಕೇರಳದ ಬಿಜೆಪಿಯ ಅಧ್ಯಕ್ಷ ಪಿ. ಎಸ್. ಶ್ರೀಧರನ್ ಪಿಳ್ಳೈಯ ವಿರುದ್ಧದ ಪ್ರಕರಣವನ್ನು ಹಿಂಪಡೆಯುವ ಯಾವುದೇ ಯೋಜನೆಯಿಲ್ಲ ಎಂದು ರಾಜ್ಯ ಸರ್ಕಾರವು ಹೈಕೋರ್ಟ್ಗೆ ತಿಳಿಸಿದೆ.	0
unemployment was 7.8% in the urban areas while in the rural areas it was 5.3%.	ನಗರ ಪ್ರದೇಶಗಳಲ್ಲಿ ನಿರುದ್ಯೋಗ ಪ್ರಮಾಣ ಶೇಕಡ 7.8ರಷ್ಟಿದ್ದರೆ, ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಶೇಕಡ 5.3ರಷ್ಟಿದೆ.	ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ನಿರುದ್ಯೋಗ ಪ್ರಮಾಣ ಶೇಕಡ 5.3ರಷ್ಟಿದ್ದರೆ, ನಗರ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಶೇಕಡ 7.8ರಷ್ಟಿದೆ.	1
unemployment was 7.8% in the urban areas while in the rural areas it was 5.3%.	ನಗರ ಪ್ರದೇಶಗಳಲ್ಲಿ ನಿರುದ್ಯೋಗ ಪ್ರಮಾಣ ಶೇಕಡ 7.8ರಷ್ಟಿದ್ದರೆ, ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಶೇಕಡ 5.3ರಷ್ಟಿದೆ.	ನಗರ ಪ್ರದೇಶಗಳಲ್ಲಿ ನಿರುದ್ಯೋಗ ಪ್ರಮಾಣ ಶೇಕಡ ೫.೩ರಷ್ಟಿದ್ದರೆ, ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಶೇಕಡ ೭.೮ರಷ್ಟಿದೆ.	0
bollywood superstar shah rukh khan's daughter suhana khan has made her acting debut on youtube.	ಬಾಲಿವುಡ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಾರುಖ್ ಖಾನ್ ಅವರ ಪುತ್ರಿ ಸುಹಾನಾ ಖಾನ್ ನಟನೆಯಲ್ಲಿ  ಪಾದಾರ್ಪಣೆಯನ್ನು ಯೂಟ್ಯೂಬ್ ಮೂಲಕ ಮಾಡಿದ್ದಾರೆ.	ಪ್ರಥಮ ಬಾರಿ ಯೂಟ್ಯೂಬ್‌ನಲ್ಲಿ ನಟಿಸಿದ ಸುಹಾನಾ ಖಾನ್‌  ಬಾಲಿವುಡ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಾರುಖ್ ಖಾನ್ ಅವರ ಪುತ್ರಿ.	1
bollywood superstar shah rukh khan's daughter suhana khan has made her acting debut on youtube.	ಬಾಲಿವುಡ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಶಾರುಖ್ ಖಾನ್ ಅವರ ಪುತ್ರಿ ಸುಹಾನಾ ಖಾನ್ ನಟನೆಯಲ್ಲಿ  ಪಾದಾರ್ಪಣೆಯನ್ನು ಯೂಟ್ಯೂಬ್ ಮೂಲಕ ಮಾಡಿದ್ದಾರೆ.	ಬಾಲಿವುಡ್ನ ಸೂಪರ್ ಸ್ಟಾರ್ ಸುಹಾನಾ ಖಾನ್  ಅವರ ಪುತ್ರಿ  ಶಾರುಖ್ ಖಾನ್ ನಟನೆಯಲ್ಲಿ  ಪಾದಾರ್ಪಣೆ ಯೂಟ್ಯೂಬ್ ಮೂಲಕ ಮಾಡಿದ್ದಾರೆ.	0
